"タブ名","第1層イニシャル","第1層","第1層説明","編集用シート","第2層","第2層説明","第2層メモ","第3層","UID","第4層","メモ"
"社会","SO","社会における医療の役割の理解","医療は社会の一部であるという認識を持ち、経済的な観点・地域性の視点・国際的な視野も持ちながら、公正な医療を提供し、健康の代弁者として公衆衛生の向上に努める。","https://docs.google.com/spreadsheets/d/10J6QQhkBnSAPc9c6bmSGkr87qaZU6o0T4WwoJH647t8/edit?usp=sharing","疫学・医学統計","人間集団を対象とする研究法である疫学の考え方と意義、主な研究デザインを学ぶ。医学、生物学における統計手法の基本的な考え方を理解する。","","疫学","JkxoNuo","主な疫学の研究デザイン（観察研究［記述研究、横断研究、症例対照研究、コホート研究］、介入研究（ランダム化比較試験等）を説明できる。",""
"社会","SO","社会における医療の役割の理解","医療は社会の一部であるという認識を持ち、経済的な観点・地域性の視点・国際的な視野も持ちながら、公正な医療を提供し、健康の代弁者として公衆衛生の向上に努める。","https://docs.google.com/spreadsheets/d/10J6QQhkBnSAPc9c6bmSGkr87qaZU6o0T4WwoJH647t8/edit?usp=sharing","疫学・医学統計","人間集団を対象とする研究法である疫学の考え方と意義、主な研究デザインを学ぶ。医学、生物学における統計手法の基本的な考え方を理解する。","","疫学","JkxoNus","急性感染症と慢性疾患の疫学的アプローチの違いを説明できる。","新規"
"社会","SO","社会における医療の役割の理解","医療は社会の一部であるという認識を持ち、経済的な観点・地域性の視点・国際的な視野も持ちながら、公正な医療を提供し、健康の代弁者として公衆衛生の向上に努める。","https://docs.google.com/spreadsheets/d/10J6QQhkBnSAPc9c6bmSGkr87qaZU6o0T4WwoJH647t8/edit?usp=sharing","疫学・医学統計","人間集団を対象とする研究法である疫学の考え方と意義、主な研究デザインを学ぶ。医学、生物学における統計手法の基本的な考え方を理解する。","","疫学","JkxoNuw","不確実性を含む、限られた情報を評価し、人間の生命や健康を守る意思決定につなげていくには何が必要か考えることができる。","新規"
"社会","SO","社会における医療の役割の理解","医療は社会の一部であるという認識を持ち、経済的な観点・地域性の視点・国際的な視野も持ちながら、公正な医療を提供し、健康の代弁者として公衆衛生の向上に努める。","https://docs.google.com/spreadsheets/d/10J6QQhkBnSAPc9c6bmSGkr87qaZU6o0T4WwoJH647t8/edit?usp=sharing","疫学・医学統計","人間集団を対象とする研究法である疫学の考え方と意義、主な研究デザインを学ぶ。医学、生物学における統計手法の基本的な考え方を理解する。","","データ解析と統計手法","JkxoNu0","尺度（間隔、比、順序、名義）を説明できる。","新規"
"社会","SO","社会における医療の役割の理解","医療は社会の一部であるという認識を持ち、経済的な観点・地域性の視点・国際的な視野も持ちながら、公正な医療を提供し、健康の代弁者として公衆衛生の向上に努める。","https://docs.google.com/spreadsheets/d/10J6QQhkBnSAPc9c6bmSGkr87qaZU6o0T4WwoJH647t8/edit?usp=sharing","疫学・医学統計","人間集団を対象とする研究法である疫学の考え方と意義、主な研究デザインを学ぶ。医学、生物学における統計手法の基本的な考え方を理解する。","","データ解析と統計手法","JkxoNu4","データの分布（欠損値を含む）を記述できる。",""
"社会","SO","社会における医療の役割の理解","医療は社会の一部であるという認識を持ち、経済的な観点・地域性の視点・国際的な視野も持ちながら、公正な医療を提供し、健康の代弁者として公衆衛生の向上に努める。","https://docs.google.com/spreadsheets/d/10J6QQhkBnSAPc9c6bmSGkr87qaZU6o0T4WwoJH647t8/edit?usp=sharing","疫学・医学統計","人間集団を対象とする研究法である疫学の考え方と意義、主な研究デザインを学ぶ。医学、生物学における統計手法の基本的な考え方を理解する。","","データ解析と統計手法","JkxoNu8","正規分布の母平均の信頼区間を説明できる。",""
"社会","SO","社会における医療の役割の理解","医療は社会の一部であるという認識を持ち、経済的な観点・地域性の視点・国際的な視野も持ちながら、公正な医療を提供し、健康の代弁者として公衆衛生の向上に努める。","https://docs.google.com/spreadsheets/d/10J6QQhkBnSAPc9c6bmSGkr87qaZU6o0T4WwoJH647t8/edit?usp=sharing","疫学・医学統計","人間集団を対象とする研究法である疫学の考え方と意義、主な研究デザインを学ぶ。医学、生物学における統計手法の基本的な考え方を理解する。","","データ解析と統計手法","JkxoNvA","相関分析、平均値と割合の検定等を実施できる。",""
"社会","SO","社会における医療の役割の理解","医療は社会の一部であるという認識を持ち、経済的な観点・地域性の視点・国際的な視野も持ちながら、公正な医療を提供し、健康の代弁者として公衆衛生の向上に努める。","https://docs.google.com/spreadsheets/d/10J6QQhkBnSAPc9c6bmSGkr87qaZU6o0T4WwoJH647t8/edit?usp=sharing","疫学・医学統計","人間集団を対象とする研究法である疫学の考え方と意義、主な研究デザインを学ぶ。医学、生物学における統計手法の基本的な考え方を理解する。","","データ解析と統計手法","JkxoNvE","多変量解析の意義を説明できる。",""
"社会","SO","社会における医療の役割の理解","医療は社会の一部であるという認識を持ち、経済的な観点・地域性の視点・国際的な視野も持ちながら、公正な医療を提供し、健康の代弁者として公衆衛生の向上に努める。","https://docs.google.com/spreadsheets/d/10J6QQhkBnSAPc9c6bmSGkr87qaZU6o0T4WwoJH647t8/edit?usp=sharing","法医学","死の判定や死亡診断と死体検案を理解する。
","","死と法","JkxoNvI","植物状態、脳死、心臓死及び脳死判定を説明できる。",""
"社会","SO","社会における医療の役割の理解","医療は社会の一部であるという認識を持ち、経済的な観点・地域性の視点・国際的な視野も持ちながら、公正な医療を提供し、健康の代弁者として公衆衛生の向上に努める。","https://docs.google.com/spreadsheets/d/10J6QQhkBnSAPc9c6bmSGkr87qaZU6o0T4WwoJH647t8/edit?usp=sharing","法医学","死の判定や死亡診断と死体検案を理解する。
","","死と法","JkxoNvM","異状死・異状死体の取扱いと死体検案を説明できる。",""
"社会","SO","社会における医療の役割の理解","医療は社会の一部であるという認識を持ち、経済的な観点・地域性の視点・国際的な視野も持ちながら、公正な医療を提供し、健康の代弁者として公衆衛生の向上に努める。","https://docs.google.com/spreadsheets/d/10J6QQhkBnSAPc9c6bmSGkr87qaZU6o0T4WwoJH647t8/edit?usp=sharing","法医学","死の判定や死亡診断と死体検案を理解する。
","","死と法","JkxoNvQ","死亡診断書と死体検案書を作成できる。",""
"社会","SO","社会における医療の役割の理解","医療は社会の一部であるという認識を持ち、経済的な観点・地域性の視点・国際的な視野も持ちながら、公正な医療を提供し、健康の代弁者として公衆衛生の向上に努める。","https://docs.google.com/spreadsheets/d/10J6QQhkBnSAPc9c6bmSGkr87qaZU6o0T4WwoJH647t8/edit?usp=sharing","法医学","死の判定や死亡診断と死体検案を理解する。
","","死と法","JkxoNvU","個人識別の方法を説明できる。",""
"社会","SO","社会における医療の役割の理解","医療は社会の一部であるという認識を持ち、経済的な観点・地域性の視点・国際的な視野も持ちながら、公正な医療を提供し、健康の代弁者として公衆衛生の向上に努める。","https://docs.google.com/spreadsheets/d/10J6QQhkBnSAPc9c6bmSGkr87qaZU6o0T4WwoJH647t8/edit?usp=sharing","法医学","死の判定や死亡診断と死体検案を理解する。
","","死と法","JkxoNvY","病理解剖、法医解剖（司法解剖、行政解剖、死因・身元調査法解剖、承諾解剖）を説明できる。",""
"社会","SO","社会における医療の役割の理解","医療は社会の一部であるという認識を持ち、経済的な観点・地域性の視点・国際的な視野も持ちながら、公正な医療を提供し、健康の代弁者として公衆衛生の向上に努める。","https://docs.google.com/spreadsheets/d/10J6QQhkBnSAPc9c6bmSGkr87qaZU6o0T4WwoJH647t8/edit?usp=sharing","社会の構造や変化から捉える医療","患者の抱える健康に関する問題の背景にある社会的な課題を適切に捉え、その解決のために積極的に行動する。","","社会格差と医療","JkxoNvc","社会的弱者の立場にある患者の代弁者となることができる","新規"
